case:concept:name,concept:name,time:timestamp
07362108/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-02-02 16:24:49
07362108/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-02-13 16:38:14
07362108/2015,cecon-aguardandoprovidências,2016-02-15 16:29:59
07362108/2015,cecon-arquivado,2016-02-15 16:31:32
07375374/2015,cecon-protocolizado,2015-11-24 11:03:15
07375374/2015,cecon-distribuído,2015-11-24 11:03:15
07375374/2015,cecon-despachoassinado,2015-11-24 15:28:18
07375374/2015,cecon-documentoassinadopelocontribuinte,2015-12-15 10:54:20
07375374/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-15 16:16:17
07375374/2015,orientacaocecon-analisado,2015-12-17 16:20:57
07375374/2015,cotri-aguardandoanálisedocoordenador,2015-12-17 16:21:02
07375374/2015,cotri-distribuído,2015-12-23 15:02:12
07375374/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:02:32
07375374/2015,cecon-ajustado,2016-01-08 17:44:46
07375374/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-08 17:44:46
07375374/2015,orientacaocecon-analisado,2016-01-11 08:37:45
07375374/2015,cotri-aguardandoanálisedocoordenador,2016-01-11 08:37:45
07375374/2015,cotri-analisado,2016-01-11 12:12:32
07375374/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-11 12:12:48
07375374/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-01-28 16:49:15
07375374/2015,cecon-aguardandoprovidências,2016-01-29 07:46:40
07375374/2015,cecon-arquivado,2016-01-29 07:47:06
07391507/2015,cecon-protocolizado,2015-11-24 15:17:05
07391507/2015,cecon-distribuído,2015-11-24 15:17:05
07391507/2015,orientacaocecon-aguardandoanálisedoorientador,2015-11-25 09:28:20
07391507/2015,orientacaocecon-analisado,2015-12-09 16:28:04
07391507/2015,cotri-aguardandoanálisedocoordenador,2015-12-09 16:28:09
07391507/2015,cotri-distribuído,2015-12-23 15:04:20
07391507/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:04:21
07391507/2015,cecon-ajustado,2016-01-08 17:45:15
07391507/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-08 17:45:15
07391507/2015,orientacaocecon-analisado,2016-01-11 08:29:27
07391507/2015,cotri-aguardandoanálisedocoordenador,2016-01-11 08:29:39
07391507/2015,cotri-analisado,2016-01-11 12:20:11
07391507/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-11 12:20:11
07391507/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-02-04 12:17:52
07391507/2015,cecon-aguardandoprovidências,2016-02-05 08:09:40
07391507/2015,cecon-arquivado,2016-02-05 08:13:47
07398200/2015,cecon-protocolizado,2015-11-24 16:35:50
07398200/2015,cecon-distribuído,2015-11-24 16:35:50
07398200/2015,cecon-redistribuído,2015-11-25 10:55:32
07398200/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-03 13:56:23
07398200/2015,orientacaocecon-documentoassinado,2015-12-04 16:54:02
07398200/2015,cecon-aguardandoprovidências,2015-12-09 16:19:49
07398200/2015,cecon-arquivado,2015-12-11 08:21:17
07409732/2015,cecon-protocolizado,2015-11-25 10:19:29
07409732/2015,cecon-distribuído,2015-11-25 10:19:29
07409732/2015,cecon-despachoassinado,2015-11-30 15:10:39
07409732/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-12 15:42:04
07409732/2015,orientacaocecon-documentoassinado,2016-01-13 08:49:31
07409732/2015,orientacaocecon-analisado,2016-01-13 08:50:02
07409732/2015,cecon-aguardandoprovidências,2016-01-13 08:50:05
07409732/2015,cecon-arquivado,2016-01-13 09:05:08
07409732/2015,cecon-desarquivado,2016-01-18 09:21:46
07409732/2015,cecon-redistribuído,2016-01-18 09:22:16
07409732/2015,cecon-documentoassinadopelocontribuinte,2016-01-19 14:35:15
07409732/2015,cecon-despachoassinado,2016-01-20 09:43:33
07409732/2015,cecon-documentoassinadopelocontribuinte,2016-01-22 11:35:08
07409732/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-26 10:50:25
07409732/2015,orientacaocecon-analisado,2016-01-29 08:44:51
07409732/2015,cotri-aguardandoanálisedocoordenador,2016-01-29 08:44:51
07409732/2015,cotri-analisado,2016-02-02 16:25:58
07409732/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-02-02 16:25:58
07409732/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-02-26 16:58:16
07409732/2015,cecon-aguardandoprovidências,2016-03-03 07:04:50
07409732/2015,cecon-arquivado,2016-03-03 07:05:29
07422623/2015,cecon-protocolizado,2015-11-25 14:10:39
07422623/2015,cecon-distribuído,2015-11-25 14:10:40
07422623/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-02 13:36:13
07422623/2015,orientacaocecon-distribuído,2015-12-09 16:21:21
07422623/2015,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2015-12-09 16:21:27
07422623/2015,cecon-despachoassinado,2015-12-10 09:37:20
07422623/2015,cecon-documentoassinadopelocontribuinte,2015-12-18 12:12:02
07422623/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-22 10:28:41
07422623/2015,orientacaocecon-analisado,2015-12-29 17:37:59
07422623/2015,cecon-aguardandoprovidências,2015-12-29 17:38:03
07422623/2015,cecon-analisado,2016-01-13 19:09:11
07422623/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-13 19:09:11
07422623/2015,orientacaocecon-analisado,2016-01-29 09:03:54
07422623/2015,cotri-aguardandoanálisedocoordenador,2016-01-29 09:03:54
07422623/2015,cotri-analisado,2016-02-02 16:26:32
07422623/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-02-02 16:26:32
07422623/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-02-04 17:51:08
07422623/2015,cecon-aguardandoprovidências,2016-02-11 15:35:57
07422623/2015,cecon-arquivado,2016-02-11 15:36:21
07447936/2015,cecon-protocolizado,2015-11-26 10:18:47
07447936/2015,cecon-distribuído,2015-11-26 10:18:47
07447936/2015,cecon-despachoassinado,2015-11-30 15:51:55
07447936/2015,cecon-documentoassinadopelocontribuinte,2015-12-01 08:29:41
07447936/2015,cecon-despachoassinado,2015-12-03 15:23:53
07447936/2015,cecon-documentoassinadopelocontribuinte,2015-12-09 10:00:23
07447936/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-14 09:57:24
07447936/2015,orientacaocecon-analisado,2015-12-17 16:24:02
07447936/2015,cotri-aguardandoanálisedocoordenador,2015-12-17 16:24:07
07447936/2015,cotri-distribuído,2015-12-23 15:05:04
07447936/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:05:22
07447936/2015,cecon-analisado,2016-01-05 10:37:42
07447936/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-05 10:37:43
07447936/2015,orientacaocecon-analisado,2016-01-05 11:24:41
07447936/2015,cecon-aguardandoanálisedoconsultoria,2016-01-05 11:25:11
07447936/2015,cecon-ajustado,2016-01-05 18:45:13
07447936/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-07 15:19:21
07447936/2015,orientacaocecon-analisado,2016-01-07 16:31:23
07447936/2015,cotri-aguardandoanálisedocoordenador,2016-01-07 16:31:24
07447936/2015,cotri-analisado,2016-01-07 16:57:03
07447936/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-07 16:57:20
07447936/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-01-21 16:42:10
07447936/2015,cecon-aguardandoprovidências,2016-01-22 10:22:34
07447936/2015,cecon-arquivado,2016-01-22 10:23:07
07451054/2015,cecon-protocolizado,2015-11-26 10:52:33
07451054/2015,cecon-distribuído,2015-11-26 10:52:33
07451054/2015,cecon-despachoassinado,2015-11-30 16:00:59
07451054/2015,cecon-documentoassinadopelocontribuinte,2015-12-01 09:02:14
07451054/2015,cecon-despachoassinado,2015-12-03 15:45:54
07451054/2015,cecon-documentoassinadopelocontribuinte,2015-12-09 10:09:59
07451054/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-14 11:26:53
07451054/2015,orientacaocecon-analisado,2015-12-17 16:25:53
07451054/2015,cotri-aguardandoanálisedocoordenador,2015-12-17 16:26:00
07451054/2015,cotri-distribuído,2015-12-23 15:06:19
07451054/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:06:43
07451054/2015,cecon-analisado,2016-01-05 10:48:25
07451054/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-05 10:48:57
07451054/2015,orientacaocecon-analisado,2016-01-05 11:28:11
07451054/2015,cotri-aguardandoanálisedocoordenador,2016-01-05 11:28:26
07451054/2015,cotri-analisado,2016-01-07 16:58:05
07451054/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-07 16:58:05
07451054/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-01-19 15:55:14
07451054/2015,cecon-aguardandoprovidências,2016-01-22 10:31:48
07451054/2015,cecon-arquivado,2016-01-22 10:32:20
07455238/2015,cecon-protocolizado,2015-11-26 11:39:12
07455238/2015,cecon-distribuído,2015-11-26 11:39:13
07455238/2015,cecon-despachoassinado,2015-11-30 16:10:26
07455238/2015,cecon-documentoassinadopelocontribuinte,2015-12-01 17:31:06
07455238/2015,cecon-despachoassinado,2015-12-03 16:21:41
07455238/2015,cecon-documentoassinadopelocontribuinte,2015-12-09 10:45:21
07455238/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-14 14:15:57
07455238/2015,orientacaocecon-analisado,2015-12-17 16:27:06
07455238/2015,cotri-aguardandoanálisedocoordenador,2015-12-17 16:27:11
07455238/2015,cotri-distribuído,2015-12-23 15:14:22
07455238/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:14:46
07455238/2015,cecon-analisado,2016-01-05 10:55:31
07455238/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-05 10:56:03
07455238/2015,orientacaocecon-analisado,2016-01-05 11:35:20
07455238/2015,cotri-aguardandoanálisedocoordenador,2016-01-05 11:35:21
07455238/2015,cotri-analisado,2016-01-07 16:58:44
07455238/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-07 16:58:56
07455238/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-01-21 16:52:51
07455238/2015,cecon-aguardandoprovidências,2016-01-22 11:19:35
07455238/2015,cecon-arquivado,2016-01-22 11:20:09
07456374/2015,cecon-protocolizado,2015-11-26 11:57:18
07456374/2015,cecon-distribuído,2015-11-26 11:57:18
07456374/2015,cecon-despachoassinado,2015-11-30 16:17:10
07456374/2015,cecon-documentoassinadopelocontribuinte,2015-12-02 14:14:04
07456374/2015,cecon-despachoassinado,2015-12-03 16:33:54
07456374/2015,cecon-documentoassinadopelocontribuinte,2015-12-09 11:23:03
07456374/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-15 13:40:56
07456374/2015,orientacaocecon-analisado,2015-12-17 16:28:40
07456374/2015,cotri-aguardandoanálisedocoordenador,2015-12-17 16:28:46
07456374/2015,cotri-distribuído,2015-12-23 15:15:21
07456374/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:15:37
07456374/2015,cecon-ajustado,2016-01-05 11:03:20
07456374/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-05 11:04:55
07456374/2015,orientacaocecon-analisado,2016-01-05 11:08:14
07456374/2015,cotri-aguardandoanálisedocoordenador,2016-01-05 11:08:28
07456374/2015,cotri-analisado,2016-01-07 16:59:29
07456374/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-07 16:59:40
07456374/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-01-21 16:54:45
07456374/2015,cecon-aguardandoprovidências,2016-01-22 11:47:02
07456374/2015,cecon-arquivado,2016-01-22 11:47:41
07456641/2015,cecon-protocolizado,2015-11-26 12:02:51
07456641/2015,cecon-distribuído,2015-11-26 12:02:51
07456641/2015,cecon-despachoassinado,2015-11-30 16:33:10
07456641/2015,cecon-documentoassinadopelocontribuinte,2015-12-01 09:53:37
07456641/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-17 08:09:53
07456641/2015,orientacaocecon-documentoassinado,2015-12-17 16:29:21
07456641/2015,cotri-aguardandoprovidências,2015-12-17 16:29:46
07456641/2015,cotri-arquivado,2015-12-18 08:38:44
07463494/2015,cecon-protocolizado,2015-11-26 14:36:12
07463494/2015,cecon-distribuído,2015-11-26 14:36:12
07463494/2015,cecon-despachoassinado,2015-12-01 08:39:16
07463494/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-19 14:04:46
07463494/2015,cecon-aguardandoanálisedoconsultoria,2016-01-29 09:08:09
07463494/2015,orientacaocecon-analisado,2016-01-29 09:08:09
07463494/2015,cecon-ajustado,2016-01-29 09:39:28
07463494/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-29 09:39:29
07463494/2015,cecon-aguardandoanálisedoconsultoria,2016-01-29 09:47:51
07463494/2015,orientacaocecon-distribuído,2016-01-29 09:47:51
07463494/2015,cecon-ajustado,2016-01-29 09:55:12
07463494/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-29 09:55:12
07463494/2015,orientacaocecon-documentoassinado,2016-01-29 13:16:06
07463494/2015,cecon-aguardandoprovidências,2016-01-29 13:16:40
07463494/2015,orientacaocecon-analisado,2016-01-29 13:16:40
07463494/2015,cecon-arquivado,2016-02-01 10:11:46
07465837/2015,cecon-protocolizado,2015-11-26 15:02:58
07465837/2015,cecon-distribuído,2015-11-26 15:02:58
07465837/2015,cecon-despachoassinado,2015-12-01 08:48:31
07465837/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-20 15:31:10
07465837/2015,orientacaocecon-analisado,2016-01-29 09:09:45
07465837/2015,cecon-aguardandoanálisedoconsultoria,2016-01-29 09:09:46
07465837/2015,cecon-ajustado,2016-01-29 09:51:10
07465837/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-29 09:51:10
07465837/2015,orientacaocecon-documentoassinado,2016-01-29 13:08:30
07465837/2015,cecon-aguardandoprovidências,2016-01-29 13:14:26
07465837/2015,orientacaocecon-analisado,2016-01-29 13:14:26
07465837/2015,cecon-arquivado,2016-02-01 10:12:52
07475212/2015,cecon-protocolizado,2015-11-26 17:02:56
07475212/2015,cecon-distribuído,2015-11-26 17:02:56
07475212/2015,cecon-despachoassinado,2015-12-01 08:58:30
07475212/2015,cecon-documentoassinadopelocontribuinte,2015-12-01 15:57:50
07475212/2015,cecon-despachoassinado,2015-12-03 14:47:40
07475212/2015,cecon-documentoassinadopelocontribuinte,2015-12-08 13:35:55
07475212/2015,orientacaocecon-aguardandoanálisedoorientador,2015-12-09 09:46:22
07475212/2015,orientacaocecon-analisado,2015-12-17 16:31:44
07475212/2015,cotri-aguardandoanálisedocoordenador,2015-12-17 16:31:55
07475212/2015,cotri-distribuído,2015-12-23 15:16:12
07475212/2015,cecon-aguardandoanálisedoconsultoria,2015-12-23 15:16:36
07475212/2015,cecon-analisado,2016-01-08 17:43:18
07475212/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-08 17:43:18
07475212/2015,orientacaocecon-analisado,2016-01-11 08:31:45
07475212/2015,cotri-aguardandoanálisedocoordenador,2016-01-11 08:32:02
07475212/2015,cotri-analisado,2016-01-11 12:22:50
07475212/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-01-11 12:22:51
07475212/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-01-22 09:50:37
07475212/2015,cecon-aguardandoprovidências,2016-01-22 10:07:25
07475212/2015,cecon-arquivado,2016-01-22 10:07:53
07502007/2015,cecon-protocolizado,2015-11-27 15:01:07
07502007/2015,cecon-distribuído,2015-11-27 15:01:08
07502007/2015,cecon-documentoassinado,2016-03-01 10:28:06
07502007/2015,cecon-despachoassinado,2016-03-01 10:51:08
07502007/2015,cecon-aguardandociênciadocontribuinte,2016-03-01 14:37:19
07502007/2015,cecon-despachoassinado,2016-03-23 09:47:44
07502007/2015,cecon-analisado,2016-03-23 09:49:37
07502007/2015,orientacaocecon-aguardandoanálisedoorientador,2016-03-23 09:49:37
07502007/2015,orientacaocecon-despachoassinado,2016-03-23 16:34:08
07502007/2015,cecon-aguardandoprovidências,2016-03-23 16:34:32
07502007/2015,orientacaocecon-analisado,2016-03-23 16:34:32
07502007/2015,cecon-arquivado,2016-04-01 07:16:20
07509850/2015,cecon-protocolizado,2015-11-27 19:03:40
07509850/2015,cecon-distribuído,2015-11-27 19:03:40
07509850/2015,cecon-documentoassinadopelocontribuinte,2015-11-30 14:51:05
07509850/2015,cecon-documentoassinado,2016-03-01 16:23:02
07509850/2015,cecon-despachoassinado,2016-03-01 16:29:53
07509850/2015,cecon-aguardandociênciadocontribuinte,2016-03-01 16:30:11
07509850/2015,cecon-ciente,2016-03-29 14:56:16
07509850/2015,cecon-documentoassinado,2016-03-30 09:52:37
07509850/2015,cecon-documentoassinadopelocontribuinte,2016-04-07 17:35:12
07509850/2015,cotri-aguardandoanálisedocoordenador,2016-04-11 09:12:17
07509850/2015,cotri-analisado,2016-04-11 09:48:14
07509850/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-04-11 09:48:14
07509850/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-04-19 11:58:10
07509850/2015,gabinetesecretaria-despachoassinado,2016-04-20 08:53:05
07509850/2015,cecon-aguardandoprovidências,2016-04-20 11:03:46
07509850/2015,cecon-arquivado,2016-04-20 11:04:10
07509877/2015,cecon-protocolizado,2015-11-28 09:23:04
07509877/2015,cecon-distribuído,2015-11-28 09:23:05
07509877/2015,cecon-documentoassinadopelocontribuinte,2015-11-30 14:06:22
07509877/2015,cecon-documentoassinado,2016-03-03 14:49:02
07509877/2015,cecon-aguardandociênciadocontribuinte,2016-03-03 14:54:20
07509877/2015,cecon-despachoassinado,2016-03-03 14:54:52
07509877/2015,cecon-documentoassinadopelocontribuinte,2016-03-29 09:14:34
07509877/2015,cecon-documentoassinado,2016-03-30 10:11:17
07509877/2015,orientacaocecon-aguardandoanálisedoorientador,2016-03-30 10:22:01
07509877/2015,orientacaocecon-analisado,2016-03-31 09:35:35
07509877/2015,cotri-aguardandoanálisedocoordenador,2016-03-31 09:35:35
07509877/2015,cotri-analisado,2016-04-01 11:19:34
07509877/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-04-01 11:19:34
07509877/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-04-11 16:38:19
07509877/2015,cecon-aguardandoprovidências,2016-04-12 15:35:36
07509877/2015,cecon-arquivado,2016-04-12 15:36:00
07527689/2015,cecon-protocolizado,2015-11-30 11:48:34
07527689/2015,cecon-distribuído,2015-11-30 11:48:35
07527689/2015,cecon-documentoassinado,2016-03-02 10:59:05
07527689/2015,cecon-despachoassinado,2016-03-02 11:06:17
07527689/2015,cecon-aguardandociênciadocontribuinte,2016-03-02 11:06:45
07527689/2015,cecon-ciente,2016-03-28 15:20:57
07527689/2015,cecon-documentoassinado,2016-03-30 10:29:09
07527689/2015,cecon-documentoassinadopelocontribuinte,2016-03-31 17:54:09
07527689/2015,cotri-aguardandoanálisedocoordenador,2016-04-11 09:29:24
07527689/2015,cotri-analisado,2016-04-11 09:33:52
07527689/2015,gabinetesecretaria-aguardandoanálisedosecretário,2016-04-11 09:33:52
07527689/2015,gabinetesecretaria-regimeespecialdetributaçãoassinado,2016-04-22 10:07:00
07527689/2015,gabinetesecretaria-despachoassinado,2016-04-25 18:46:28
07527689/2015,cecon-aguardandoprovidências,2016-04-26 07:01:21
07527689/2015,cecon-arquivado,2016-04-26 07:01:55
07528219/2015,cecon-protocolizado,2015-11-30 11:59:18
07528219/2015,cecon-distribuído,2015-11-30 11:59:18
07528219/2015,cecon-documentoassinadopelocontribuinte,2015-11-30 14:05:21
07528219/2015,cecon-despachoassinado,2015-12-01 15:53:43
07528219/2015,cecon-documentoassinadopelocontribuinte,2015-12-03 09:24:15
07528219/2015,cecon-despachoassinado,2015-12-04 16:16:27
07528219/2015,orientacaocecon-aguardandoanálisedoorientador,2016-01-21 14:48:14
07528219/2015,orientacaocecon-documentoassinado,2016-02-02 10:38:05
07528219/2015,cecon-aguardandoprovidências,2016-02-02 10:38:39
07528219/2015,orientacaocecon-analisado,2016-02-02 10:38:39
07528219/2015,cecon-arquivado,2016-02-02 11:43:03
07535240/2015,cecon-protocolizado,2015-11-30 14:21:13
