case_id,prefix,k,time_passed,recent_time,latest_time,remaining_time_days
Case 2471,assign-seriousness take-in-charge-ticket,1,0,0,0,50
Case 2471,assign-seriousness take-in-charge-ticket wait,2,0,0,0,49
Case 2471,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,4,5,4,45
Case 2471,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,4,4,0,45
Case 2471,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,49,45,45,0
Case 2471,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed closed,6,49,45,0,0
Case 675,assign-seriousness,0,0,0,0,31
Case 675,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 675,assign-seriousness take-in-charge-ticket wait,2,2,2,2,28
Case 675,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,4,4,2,26
Case 675,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,4,2,0,26
Case 675,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,30,26,26,0
Case 99,assign-seriousness,0,0,0,0,31
Case 99,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 99,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,4,26
Case 99,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,31,26,0
Case 2657,assign-seriousness,0,0,0,0,31
Case 2657,assign-seriousness take-in-charge-ticket,1,7,0,7,23
Case 2657,assign-seriousness take-in-charge-ticket resolve-ticket,2,7,7,0,23
Case 2657,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,23,23,0
Case 4281,assign-seriousness,0,0,0,0,30
Case 4281,assign-seriousness take-in-charge-ticket,1,0,0,0,30
Case 4281,assign-seriousness take-in-charge-ticket resolve-ticket,2,8,8,8,22
Case 4281,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,30,22,0
Case 1241,assign-seriousness,0,0,0,0,55
Case 1241,assign-seriousness take-in-charge-ticket,1,1,0,1,53
Case 1241,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,4,49
Case 1241,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,54,53,49,0
Case 1050,assign-seriousness,0,0,0,0,42
Case 1050,assign-seriousness take-in-charge-ticket,1,0,0,0,42
Case 1050,assign-seriousness take-in-charge-ticket wait,2,1,1,1,41
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,7,7,6,34
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,7,6,0,34
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket,5,25,18,18,16
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait,6,25,19,0,15
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket,7,25,1,0,15
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,8,25,0,0,15
Case 1050,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,9,40,15,15,0
Case 2588,assign-seriousness,0,0,0,0,33
Case 2588,assign-seriousness take-in-charge-ticket,1,0,0,0,32
Case 2588,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 2588,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,32,0
Case 711,assign-seriousness,0,0,0,0,44
Case 711,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 711,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,4,39
Case 711,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,43,44,39,0
Case 3509,assign-seriousness,0,0,0,0,47
Case 3509,assign-seriousness take-in-charge-ticket,1,0,0,0,47
Case 3509,assign-seriousness take-in-charge-ticket take-in-charge-ticket,2,4,4,4,43
Case 3509,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait,3,4,4,0,43
Case 3509,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket,4,9,5,5,38
Case 3509,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,9,5,0,38
Case 3509,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,6,47,38,38,0
Case 991,assign-seriousness,0,0,0,0,54
Case 991,assign-seriousness take-in-charge-ticket,1,0,0,0,54
Case 991,assign-seriousness take-in-charge-ticket wait,2,4,4,4,49
Case 991,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,24,24,20,29
Case 991,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,24,20,0,29
Case 991,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,53,29,29,0
Case 2692,assign-seriousness,0,0,0,0,44
Case 2692,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 2692,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,43
Case 2692,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,43,44,43,0
Case 2019,assign-seriousness,0,0,0,0,44
Case 2019,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 2019,assign-seriousness take-in-charge-ticket wait,2,0,0,0,43
Case 2019,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,2,2,2,41
Case 2019,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,2,2,0,41
Case 2019,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,43,41,41,0
Case 946,assign-seriousness,0,0,0,0,48
Case 946,assign-seriousness take-in-charge-ticket,1,0,0,0,48
Case 946,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,3,44
Case 946,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,47,48,44,0
Case 3920,assign-seriousness,0,0,0,0,48
Case 3920,assign-seriousness take-in-charge-ticket,1,0,0,0,48
Case 3920,assign-seriousness take-in-charge-ticket resolve-ticket,2,18,18,18,30
Case 3920,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,48,48,30,0
Case 548,assign-seriousness,0,0,0,0,32
Case 548,assign-seriousness take-in-charge-ticket,1,4,0,4,28
Case 548,assign-seriousness take-in-charge-ticket wait,2,4,4,0,28
Case 548,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,7,3,3,24
Case 548,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,31,28,24,0
Case 445,assign-seriousness,0,0,0,0,46
Case 445,assign-seriousness take-in-charge-ticket,1,0,0,0,46
Case 445,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,45
Case 445,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,45,46,45,0
Case 1390,assign-seriousness,0,0,0,0,33
Case 1390,assign-seriousness take-in-charge-ticket,1,0,0,0,33
Case 1390,assign-seriousness take-in-charge-ticket wait,2,0,0,0,32
Case 1390,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,17,18,17,15
Case 1390,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,17,17,0,15
Case 1390,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,32,15,15,0
Case 936,assign-seriousness,0,0,0,0,46
Case 936,assign-seriousness take-in-charge-ticket,1,0,0,0,46
Case 936,assign-seriousness take-in-charge-ticket wait,2,0,0,0,46
Case 936,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,0,1,0,45
Case 936,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,0,0,0,45
Case 936,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,45,45,45,0
Case 2287,assign-seriousness,0,0,0,0,36
Case 2287,assign-seriousness take-in-charge-ticket,1,0,0,0,36
Case 2287,assign-seriousness take-in-charge-ticket wait,2,0,0,0,36
Case 2287,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,1,1,1,34
Case 2287,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait,4,2,2,1,33
Case 2287,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait resolve-ticket,5,5,4,3,30
Case 2287,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait resolve-ticket closed,6,35,33,30,0
Case 1841,assign-seriousness,0,0,0,0,50
Case 1841,assign-seriousness take-in-charge-ticket,1,0,0,0,50
Case 1841,assign-seriousness take-in-charge-ticket resolve-ticket,2,15,15,15,35
Case 1841,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,50,50,35,0
Case 227,assign-seriousness,0,0,0,0,44
Case 227,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 227,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,3,40
Case 227,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,43,44,40,0
Case 2935,assign-seriousness,0,0,0,0,59
Case 2935,assign-seriousness take-in-charge-ticket,1,0,0,0,59
Case 2935,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,58
Case 2935,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,58,59,58,0
Case 4401,assign-seriousness,0,0,0,0,44
Case 4401,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 4401,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,43
Case 4401,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,43,44,43,0
Case 4057,assign-seriousness,0,0,0,0,46
Case 4057,assign-seriousness take-in-charge-ticket,1,0,0,0,46
Case 4057,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,46
Case 4057,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,46,46,46,0
Case 563,assign-seriousness,0,0,0,0,37
Case 563,assign-seriousness take-in-charge-ticket,1,0,0,0,36
Case 563,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,1,0,36
Case 563,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,36,36,36,0
Case 3286,assign-seriousness,0,0,0,0,34
Case 3286,assign-seriousness take-in-charge-ticket,1,12,0,12,22
Case 3286,assign-seriousness take-in-charge-ticket resolve-ticket,2,19,19,7,15
Case 3286,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,34,22,15,0
Case 2655,assign-seriousness,0,0,0,0,44
Case 2655,assign-seriousness take-in-charge-ticket,1,0,0,0,43
Case 2655,assign-seriousness take-in-charge-ticket wait,2,0,0,0,43
Case 2655,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,13,13,13,30
Case 2655,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,13,13,0,30
Case 2655,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,43,30,30,0
Case 2015,assign-seriousness,0,0,0,0,44
Case 2015,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 2015,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,43
Case 2015,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,43,44,43,0
Case 1174,assign-seriousness,0,0,0,0,50
Case 1174,assign-seriousness take-in-charge-ticket,1,0,0,0,50
Case 1174,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,49
Case 1174,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,49,50,49,0
Case 150,insert-ticket,0,0,0,0,50
Case 150,insert-ticket assign-seriousness,1,0,0,0,50
Case 150,insert-ticket assign-seriousness take-in-charge-ticket,2,0,0,0,50
Case 150,insert-ticket assign-seriousness take-in-charge-ticket wait,3,5,5,5,44
Case 150,insert-ticket assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,4,7,7,2,42
Case 150,insert-ticket assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,7,2,0,42
Case 150,insert-ticket assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,6,49,42,42,0
Case 4435,assign-seriousness,0,0,0,0,59
Case 4435,assign-seriousness take-in-charge-ticket,1,0,0,0,59
Case 4435,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,58
Case 4435,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,58,59,58,0
Case 1071,assign-seriousness,0,0,0,0,44
Case 1071,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 1071,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,5,38
Case 1071,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,43,44,38,0
Case 539,assign-seriousness,0,0,0,0,38
Case 539,assign-seriousness take-in-charge-ticket,1,0,0,0,38
Case 539,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,37
Case 539,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,37,38,37,0
Case 2924,assign-seriousness,0,0,0,0,44
Case 2924,assign-seriousness assign-seriousness,1,0,0,0,44
Case 2924,assign-seriousness assign-seriousness take-in-charge-ticket,2,0,0,0,44
Case 2924,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,0,0,0,43
Case 2924,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,43,44,43,0
Case 3538,assign-seriousness,0,0,0,0,38
Case 3538,assign-seriousness take-in-charge-ticket,1,1,0,1,36
Case 3538,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,0,36
Case 3538,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,37,36,36,0
Case 659,assign-seriousness,0,0,0,0,48
Case 659,assign-seriousness take-in-charge-ticket,1,0,0,0,48
Case 659,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,47
Case 659,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,47,48,47,0
Case 1937,assign-seriousness,0,0,0,0,36
Case 1937,assign-seriousness take-in-charge-ticket,1,0,0,0,36
Case 1937,assign-seriousness take-in-charge-ticket resolve-ticket,2,21,21,21,15
Case 1937,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,36,36,15,0
Case 3388,assign-seriousness,0,0,0,0,41
Case 3388,assign-seriousness take-in-charge-ticket,1,0,0,0,41
Case 3388,assign-seriousness take-in-charge-ticket take-in-charge-ticket,2,7,7,7,34
Case 3388,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait,3,25,26,18,15
Case 3388,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket,4,25,19,0,15
Case 3388,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,25,0,0,15
Case 3388,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,6,40,15,15,0
Case 3036,assign-seriousness,0,0,0,0,50
Case 3036,assign-seriousness take-in-charge-ticket,1,0,0,0,49
Case 3036,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,49
Case 3036,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket,3,3,3,3,45
Case 3036,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket,4,18,19,15,30
Case 3036,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket closed,5,48,45,30,0
Case 1867,assign-seriousness,0,0,0,0,47
Case 1867,assign-seriousness take-in-charge-ticket,1,0,0,0,47
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket,2,0,0,0,47
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket,3,0,0,0,47
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket,4,3,3,3,44
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket,5,9,10,6,37
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket,6,9,6,0,37
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket,7,16,7,7,30
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket take-in-charge-ticket,8,16,7,0,30
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket,9,16,0,0,30
Case 1867,assign-seriousness take-in-charge-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket take-in-charge-ticket resolve-ticket closed,10,46,30,30,0
Case 2065,assign-seriousness,0,0,0,0,51
Case 2065,assign-seriousness take-in-charge-ticket,1,3,0,3,47
Case 2065,assign-seriousness take-in-charge-ticket resolve-ticket,2,9,10,6,40
Case 2065,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,49,47,40,0
Case 1212,assign-seriousness,0,0,0,0,33
Case 1212,assign-seriousness take-in-charge-ticket,1,0,0,0,33
Case 1212,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 1212,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,33,32,0
Case 3749,assign-seriousness,0,0,0,0,40
Case 3749,assign-seriousness take-in-charge-ticket,1,11,0,11,28
Case 3749,assign-seriousness take-in-charge-ticket resolve-ticket,2,24,25,13,15
Case 3749,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,39,28,15,0
Case 1575,assign-seriousness,0,0,0,0,39
Case 1575,assign-seriousness take-in-charge-ticket,1,0,0,0,39
Case 1575,assign-seriousness take-in-charge-ticket wait,2,0,0,0,39
Case 1575,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,6,7,6,32
Case 1575,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,6,6,0,32
Case 1575,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket,5,15,9,9,22
Case 1575,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket,6,15,9,0,22
Case 1575,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket closed,7,37,22,22,0
Case 4503,assign-seriousness,0,0,0,0,33
Case 4503,assign-seriousness take-in-charge-ticket,1,0,0,0,33
Case 4503,assign-seriousness take-in-charge-ticket wait,2,0,0,0,32
Case 4503,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,10,10,10,22
Case 4503,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,10,10,0,22
